,Age,workclass,A,education,education-num,marital status,occupation,relation,race,sex,captial-gain,captial-loss,hours-per-week,native-country,class
5512,20,1,271379,3,10,2,10,5,3,0,0,0,25,15,0
5513,55,1,231738,10,9,3,10,1,3,0,0,0,40,16,0
5514,33,0,198183,8,13,2,11,1,3,0,0,0,50,15,1
5515,21,6,140764,3,10,2,3,5,3,0,0,0,12,15,0
5516,43,5,183479,10,9,0,5,2,3,1,0,0,30,15,0
5517,35,1,165767,3,10,0,12,2,3,1,0,0,40,15,0
5518,39,0,139364,8,13,0,11,2,3,1,0,0,35,15,1
5519,19,1,227491,10,9,2,10,1,4,0,0,0,40,15,0
5520,25,1,222254,10,9,2,2,1,0,0,0,0,40,15,0
5521,44,1,193494,3,10,0,1,2,3,1,0,0,72,15,1
5522,27,1,29261,4,12,2,5,3,3,1,0,0,40,15,0
5523,39,1,174368,10,9,0,3,4,3,0,0,0,40,15,1
5524,69,1,108196,14,6,2,5,0,3,1,0,0,40,15,0
5525,34,1,110622,8,13,2,9,1,4,0,0,0,40,6,0
5526,20,8,201680,3,10,2,14,5,3,1,0,0,35,15,0
5527,37,1,130277,9,3,4,2,3,3,0,0,0,40,15,0
5528,43,0,98130,8,13,3,11,5,3,0,0,0,39,15,0
5529,62,8,235521,10,9,0,14,2,3,1,0,0,48,15,0
5530,34,6,595000,1,14,0,11,4,0,0,0,0,40,15,1
5531,31,5,349148,3,10,0,12,2,3,1,0,0,48,15,0
5532,42,6,117583,6,16,3,11,1,3,0,8614,0,60,15,1
5533,26,1,164583,10,9,3,10,3,3,0,0,0,30,15,0
5534,39,1,340091,3,10,4,2,3,3,0,0,0,75,15,0
5535,25,1,49092,8,13,2,2,5,3,1,0,0,40,15,0
5536,54,0,186884,3,10,0,1,2,0,1,0,0,30,15,0
5537,44,6,167265,1,14,0,11,2,3,1,0,0,60,15,1
5538,34,6,34104,1,14,0,11,2,3,1,7688,0,38,15,1
5539,21,3,265116,3,10,2,9,1,3,1,0,0,40,15,0
5540,50,1,128378,9,3,0,13,2,3,1,0,0,55,25,0
5541,33,1,158416,10,9,2,12,1,3,1,0,0,40,15,0
5542,40,3,169878,4,12,0,9,4,3,0,0,0,40,15,1
5543,44,1,296728,1,14,0,9,2,3,1,0,0,40,15,1
5544,33,0,342458,4,12,3,6,1,3,1,0,0,56,15,0
5545,21,0,38771,3,10,2,3,5,3,1,0,0,40,15,0
5546,35,5,269300,8,13,2,2,1,0,0,0,0,60,15,0
5547,43,1,111483,3,10,0,10,2,3,1,7298,0,40,15,1
5548,57,8,199114,14,6,4,14,1,3,1,0,0,30,15,0
5549,51,0,33863,1,14,0,11,2,3,1,0,0,45,15,0
5550,29,1,132874,10,9,0,5,2,3,1,0,0,40,15,0
5551,51,0,277024,10,9,4,6,1,0,1,0,0,40,15,0
5552,35,1,112160,10,9,0,10,2,3,1,0,0,40,15,0
5553,18,1,703067,13,7,2,10,5,3,1,0,0,20,15,0
5554,58,1,127264,14,6,0,5,2,3,1,0,0,50,15,0
5555,57,3,257200,3,10,0,9,2,3,1,0,0,40,15,1
5556,19,1,57206,10,9,2,10,5,3,0,0,0,20,15,0
5557,37,1,201319,3,10,4,2,3,3,0,0,0,40,15,0
5558,38,1,114079,10,9,0,10,2,3,1,0,0,44,15,0
5559,45,1,230979,3,10,6,3,1,3,0,0,0,40,15,0
5560,27,1,292472,3,10,0,11,2,4,1,0,0,40,18,1
5561,64,8,286732,15,4,5,14,1,3,0,0,0,40,15,0
5562,38,0,134444,3,10,0,6,2,3,1,0,0,72,15,0
5563,30,1,172403,10,9,3,5,1,3,1,0,0,30,15,0
5564,46,1,191357,8,13,0,0,2,3,1,0,0,40,15,0
5565,18,8,279288,14,6,2,14,0,3,0,0,0,30,15,0
5566,60,1,389254,10,9,0,10,2,3,1,0,0,40,15,1
5567,30,1,303867,10,9,4,1,1,3,1,0,0,44,15,0
5568,47,1,164113,3,10,0,5,2,0,1,7688,0,40,15,1
5569,39,1,111499,8,13,2,9,1,3,0,0,0,40,15,0
5570,42,1,266084,3,10,0,5,2,3,1,7298,0,45,15,1
5571,27,1,61580,3,10,3,3,0,3,0,0,0,40,15,0
5572,44,1,231348,3,10,3,10,1,3,1,0,0,40,15,0
5573,33,1,164748,8,13,0,1,2,3,1,0,0,40,15,0
5574,54,1,205337,8,13,2,9,1,3,1,0,0,50,15,1
5575,58,5,54566,3,10,0,7,2,3,1,0,0,35,15,0
5576,45,1,34419,8,13,2,1,1,3,1,0,0,30,15,0
5577,59,1,116442,3,10,0,12,2,3,1,0,0,50,15,0
5578,29,1,290740,4,12,2,8,1,3,0,0,0,50,15,0
5579,27,1,255582,10,9,2,12,1,3,0,0,0,40,15,0
5580,44,1,112517,1,14,0,0,2,3,1,0,0,20,15,1
5581,44,1,169397,10,9,0,5,2,3,1,0,0,40,15,1
5582,33,1,172664,3,10,0,9,2,3,1,0,0,70,15,1
5583,27,1,329005,10,9,2,5,5,3,1,0,0,40,15,0
5584,33,1,123253,8,13,0,9,2,3,1,0,0,55,15,1
5585,55,1,81865,5,11,3,3,3,0,0,0,0,40,15,0
5586,32,5,173314,5,11,0,11,2,1,1,0,0,60,15,0
5587,31,1,34572,5,11,0,13,2,3,1,0,0,45,15,0
5588,57,3,159028,11,15,0,11,2,3,1,99999,0,60,15,1
5589,30,1,149184,8,13,0,9,2,3,1,0,0,45,15,1
5590,78,8,363134,10,9,5,14,1,3,0,0,0,1,15,0
5591,28,1,308709,8,13,2,10,1,3,0,0,0,48,15,0
5592,30,5,257295,3,10,2,10,0,4,1,0,2258,40,35,0
5593,29,1,168479,1,14,0,11,2,3,1,0,0,40,15,1
5594,66,1,142501,10,9,2,2,0,0,0,0,0,3,15,0
5595,60,1,338345,10,9,0,5,2,3,1,0,0,45,15,1
5596,31,1,177675,8,13,0,11,2,3,1,0,0,40,15,0
5597,26,1,262617,10,9,2,5,0,3,1,2597,0,40,15,0
5598,24,1,200997,10,9,2,13,5,3,1,0,0,45,15,0
5599,29,1,176683,8,13,2,10,1,3,1,0,0,50,15,1
5600,44,1,376072,10,9,0,0,2,3,1,0,0,45,15,1
5601,34,0,177675,8,13,0,9,2,3,1,0,0,55,15,1
5602,59,1,348430,8,13,0,11,2,3,1,0,1902,43,15,1
5603,23,1,320451,8,13,2,9,5,4,1,0,0,24,15,0
5604,23,1,38151,13,7,2,2,0,3,1,0,0,40,6,0
5605,55,0,123382,5,11,4,11,3,0,0,0,0,35,15,0
5606,39,3,151029,10,9,0,9,2,3,1,0,0,40,15,1
5607,39,1,484475,13,7,2,5,1,0,1,0,0,40,15,0
5608,57,1,329792,15,4,3,1,3,3,1,0,0,75,15,0
5609,35,1,148903,10,9,3,10,3,3,0,0,0,40,15,0
5610,39,0,301614,5,11,0,6,2,3,1,0,0,48,15,1
5611,47,1,176319,10,9,0,10,5,3,0,0,0,38,15,1
5612,53,6,53197,6,16,0,3,2,3,1,0,0,50,15,1
5613,23,1,291407,3,10,2,10,5,0,1,0,0,25,15,0
5614,35,1,204527,1,14,2,5,1,3,1,0,0,50,15,1
5615,44,1,476391,3,10,3,7,1,3,0,0,0,40,15,0
5616,28,1,224964,10,9,2,2,5,3,0,0,0,25,15,0
5617,26,1,306225,8,13,2,9,1,4,0,0,0,40,22,0
5618,23,1,292023,10,9,2,9,1,3,1,0,0,45,15,0
5619,32,1,94041,10,9,0,2,2,3,1,0,0,25,11,0
5620,49,3,187563,3,10,0,1,2,3,1,0,0,50,15,1
5621,36,1,176101,3,10,2,5,5,3,1,2174,0,60,15,0
5622,36,1,749105,10,9,3,2,3,3,0,0,0,36,15,0
5623,41,8,230020,9,3,0,14,2,1,1,0,0,40,15,0
5624,21,1,216070,4,12,0,3,4,2,0,0,0,46,15,1
5625,54,5,105010,8,13,0,9,2,3,1,0,0,40,15,1
5626,43,1,198203,3,10,6,2,1,0,0,0,0,40,15,0
5627,35,0,215419,3,10,3,3,3,3,0,0,0,40,15,0
5628,31,1,120460,3,10,0,7,2,3,1,0,0,50,15,1
5629,46,1,199316,3,10,0,5,0,4,1,0,0,40,28,0
5630,46,1,146919,10,9,4,10,1,3,0,0,0,40,15,0
5631,56,1,174744,10,9,0,2,2,3,1,0,0,40,15,0
5632,45,8,189564,1,14,0,14,4,3,0,0,0,1,15,0
5633,21,1,249957,10,9,2,3,5,3,1,0,0,40,15,0
5634,51,1,146574,1,14,0,9,2,3,1,0,0,50,15,1
5635,47,6,156417,3,10,3,11,3,3,1,0,0,20,15,0
5636,42,1,236110,9,3,6,5,1,3,1,0,0,40,0,0
5637,19,1,63363,3,10,2,10,5,3,0,0,0,30,15,0
5638,25,1,190107,8,13,2,5,5,3,1,0,0,40,15,0
5639,37,1,126569,1,14,0,0,2,3,1,0,0,60,15,1
5640,35,1,176756,12,8,0,2,2,0,1,0,0,40,15,0
5641,40,1,115161,10,9,0,1,2,3,1,0,0,30,15,0
5642,57,5,138892,13,7,0,10,2,3,1,0,0,15,15,0
5643,38,1,256864,10,9,0,0,2,3,1,0,0,50,15,1
5644,48,1,265083,14,6,3,10,1,3,0,0,0,38,15,0
5645,34,1,249948,3,10,3,2,1,3,0,0,0,34,15,0
5646,46,2,31141,3,10,3,1,1,3,1,0,0,40,15,0
5647,30,1,164190,10,9,2,3,1,3,1,0,0,38,25,0
5648,45,6,67544,1,14,3,6,1,3,1,0,0,50,15,0
5649,32,5,174789,8,13,0,11,2,3,1,0,0,50,15,1
5650,35,1,199753,10,9,2,12,5,3,1,0,0,48,15,0
5651,62,1,122246,3,10,2,5,1,3,0,8614,0,39,15,1
5652,56,8,188166,10,9,0,14,2,3,1,0,0,40,15,0
5653,50,1,96586,5,11,0,2,2,3,1,0,0,40,15,0
5654,25,1,189590,8,13,2,0,1,3,1,0,0,40,15,0
5655,41,1,140590,3,10,2,10,1,0,1,0,0,33,15,0
5656,35,1,255702,10,9,2,2,5,3,0,0,0,27,15,0
5657,33,1,260782,3,10,0,5,2,3,1,0,0,41,15,1
5658,38,1,169926,4,12,0,9,4,3,0,0,1902,40,15,1
5659,37,6,151322,8,13,2,11,1,3,1,0,0,40,15,0
5660,56,1,192869,10,9,0,12,2,3,1,0,0,40,15,1
5661,19,1,93604,15,4,2,5,5,3,1,0,1602,32,15,0
5662,31,1,86958,2,5,0,9,4,3,0,0,0,40,15,0
5663,53,0,228723,10,9,3,5,1,1,1,0,0,40,25,1
5664,33,1,192644,10,9,4,13,3,3,1,0,0,35,0,0
5665,72,1,284080,0,2,3,2,1,0,1,0,0,40,15,0
5666,54,1,43269,10,9,0,1,2,3,1,0,0,50,15,1
5667,30,1,190040,8,13,2,12,1,3,0,0,0,40,15,0
5668,51,1,306108,6,16,2,11,1,3,1,0,0,40,15,1
5669,30,1,220148,10,9,0,5,2,3,1,0,1848,50,15,1
5670,30,1,381645,8,13,2,11,1,3,1,0,0,50,15,0
5671,32,1,216361,3,10,0,6,2,0,1,0,0,16,15,0
5672,30,1,213722,3,10,2,10,1,3,1,0,0,50,15,1
5673,35,1,112271,1,14,0,3,2,3,1,0,0,40,15,0
5674,40,1,208277,3,10,3,3,5,3,0,0,0,44,15,1
5675,38,6,352628,8,13,3,11,1,3,0,0,0,40,15,0
5676,19,1,129620,14,6,2,2,0,3,0,0,0,30,15,0
5677,32,1,249550,3,10,2,11,1,3,1,0,0,44,15,0
5678,49,1,178749,1,14,6,3,3,3,0,0,0,40,15,0
5679,76,8,173542,8,13,0,14,2,3,1,0,0,10,15,0
5680,60,1,167670,8,13,0,11,2,3,1,0,0,35,15,0
5681,60,1,81578,2,5,0,10,2,3,1,0,0,40,15,0
5682,55,1,160662,6,16,0,9,2,3,1,0,0,80,15,1
5683,41,1,163322,8,13,3,0,1,3,0,0,0,30,25,0
5684,24,1,152189,10,9,2,5,5,3,1,0,0,40,15,0
5685,53,1,106176,1,14,0,10,2,3,1,7298,0,60,15,1
5686,69,6,159191,3,10,5,3,1,3,0,0,810,38,15,0
5687,71,8,250263,3,10,0,14,2,3,1,3432,0,30,15,0
5688,41,1,78410,10,9,0,3,4,3,0,0,0,40,15,1
5689,32,1,131379,10,9,2,2,5,3,0,0,0,40,15,0
5690,45,1,166929,13,7,0,5,2,3,1,0,0,40,15,0
5691,59,1,380357,8,13,3,9,1,3,1,0,0,40,15,0
5692,31,1,79190,10,9,2,2,5,3,0,0,0,35,15,0
5693,40,1,342164,10,9,4,3,3,3,0,0,0,37,15,0
5694,44,1,182616,5,11,0,0,2,3,1,0,0,40,15,1
5695,63,1,339473,3,10,3,10,1,3,0,0,0,60,15,0
5696,31,0,381153,3,10,0,6,2,3,1,15024,0,56,15,1
5697,51,1,300816,8,13,2,3,3,3,1,0,0,20,15,0
5698,51,1,240988,13,7,0,12,2,4,1,0,0,40,6,0
5699,23,1,149224,10,9,2,10,1,3,1,0,0,40,15,0
5700,49,1,168216,15,4,0,12,2,3,1,0,0,48,15,0
5701,56,1,286487,10,9,0,5,2,3,1,2885,0,45,15,0
5702,39,1,305597,10,9,0,5,2,3,1,0,0,40,15,1
5703,39,5,109766,11,15,0,11,2,3,1,15024,0,50,15,1
5704,30,5,188798,10,9,3,2,3,3,0,0,0,40,15,0
5705,43,5,240170,8,13,0,9,2,3,1,0,0,50,13,0
5706,31,1,459465,3,10,2,5,1,3,1,0,0,50,15,0
5707,44,0,162506,1,14,0,11,2,3,1,0,0,35,15,0
5708,43,5,145441,11,15,0,11,2,3,1,0,0,30,15,1
5709,37,2,129573,6,16,0,11,2,3,1,0,0,72,25,1
5710,41,1,27444,3,10,0,3,2,3,1,0,0,46,15,1
5711,43,1,195258,10,9,0,3,2,3,1,0,0,40,15,1
5712,47,6,55272,3,10,0,5,2,3,1,0,0,40,15,1
5713,38,5,164526,11,15,2,11,1,3,1,0,2824,45,15,1
5714,46,1,27802,5,11,0,12,2,3,1,0,0,40,15,0
5715,19,6,165289,3,10,2,2,5,3,0,0,0,40,15,0
5716,19,1,274657,9,3,2,2,1,3,1,0,0,50,36,0
5717,24,1,317175,8,13,0,10,2,3,1,0,0,45,15,1
5718,39,3,163237,3,10,0,7,2,3,1,0,0,65,15,0
5719,37,1,170408,5,11,3,12,1,3,0,0,0,30,15,0
5720,28,8,55950,8,13,2,14,5,0,0,0,0,40,13,0
5721,40,1,76625,10,9,3,5,3,3,1,0,0,40,15,0
5722,27,1,366066,4,12,2,10,5,3,0,0,0,40,15,0
5723,22,1,349368,10,9,2,3,0,3,0,0,0,40,15,0
5724,21,1,286824,3,10,2,13,5,3,1,0,0,12,15,0
5725,32,1,373263,10,9,0,9,4,3,0,0,0,40,15,0
5726,20,1,161978,10,9,4,12,5,3,1,0,0,40,15,0
5727,45,1,543922,1,14,3,1,1,3,1,14344,0,48,15,1
5728,46,0,109089,11,15,0,6,2,3,1,0,0,40,15,1
5729,46,1,110151,5,11,3,9,3,3,0,0,0,45,15,0
5730,26,1,34110,3,10,2,6,1,3,1,0,0,44,15,0
5731,47,5,118506,8,13,0,9,5,3,1,0,0,60,15,0
5732,22,1,117789,3,10,2,11,5,3,0,0,0,10,15,0
5733,34,5,353881,10,9,0,9,2,3,1,0,0,60,15,0
5734,49,1,200471,0,2,0,5,2,3,1,0,0,40,40,0
5735,20,1,258517,3,10,2,13,5,3,1,0,0,25,15,0
5736,28,1,190367,10,9,0,12,2,3,1,0,0,45,15,0
5737,30,1,174704,13,7,0,12,2,0,1,0,0,40,15,0
5738,23,1,179413,10,9,0,5,2,3,1,0,0,40,15,0
5739,20,1,329530,2,5,2,8,5,3,1,0,0,40,41,0
5740,31,1,273818,3,10,0,2,2,3,1,0,0,55,41,0
5741,46,1,256522,0,2,2,12,5,3,1,0,0,40,0,0
5742,42,1,196001,10,9,4,3,3,3,0,0,0,40,15,0
5743,60,5,282660,15,4,0,5,2,3,1,0,0,40,15,0
5744,30,1,72630,8,13,2,11,1,3,1,0,0,50,15,0
5745,27,1,50295,3,10,0,1,2,3,1,0,0,48,15,0
5746,20,1,203240,2,5,2,10,5,3,0,0,0,32,15,0
5747,56,5,172618,8,13,0,11,2,3,1,7688,0,40,15,1
5748,41,1,202168,3,10,0,9,2,3,1,0,0,60,15,1
5749,61,1,176839,10,9,0,12,2,3,1,0,0,40,15,0
5750,47,1,176140,10,9,3,9,3,0,0,0,0,40,15,1
5751,60,1,39952,2,5,0,12,2,3,1,2228,0,37,15,0
5752,33,1,292465,2,5,0,12,2,3,1,0,0,50,15,0
5753,40,8,161285,3,10,0,14,4,3,0,0,0,25,15,0
5754,48,1,355320,8,13,0,11,2,3,1,0,0,45,5,1
5755,56,1,182460,10,9,0,13,2,3,1,0,0,40,15,1
5756,50,1,69345,5,11,0,1,2,3,1,3103,0,55,15,1
5757,57,5,102058,1,14,0,11,2,3,1,0,0,40,15,1
5758,20,1,165804,3,10,2,3,5,1,0,0,0,40,15,0
5759,46,1,318259,5,11,3,0,0,3,0,0,0,36,15,0
5760,21,1,117606,3,10,2,11,1,3,0,0,0,40,15,0
5761,37,1,170718,10,9,0,9,2,3,1,0,0,40,15,0
5762,42,1,413297,3,10,0,0,2,3,1,0,0,40,15,0
5763,20,1,190457,10,9,2,2,5,3,0,0,0,30,15,0
5764,54,1,88278,6,16,0,11,2,3,1,0,1977,50,15,1
5765,32,0,217296,10,9,0,1,4,3,0,4064,0,22,15,0
5766,62,8,97231,3,10,0,14,4,3,0,0,0,1,15,0
5767,50,1,123429,3,10,0,5,2,3,1,0,0,40,15,1
5768,49,2,420282,3,10,2,3,3,0,0,0,0,40,15,0
5769,48,1,498325,4,12,0,1,2,3,1,0,0,50,15,0
5770,24,1,248533,3,10,2,10,0,0,0,0,0,40,15,0
5771,46,1,137354,1,14,0,0,2,4,1,0,0,40,6,1
5772,42,1,272910,10,9,3,2,1,3,0,0,0,40,15,0
5773,52,3,206054,3,10,0,5,2,3,1,0,0,40,15,0
5774,58,0,92141,4,12,5,3,1,0,0,0,0,40,15,0
5775,37,1,163199,3,10,3,0,1,2,0,0,0,40,15,0
5776,34,1,195860,10,9,0,5,2,3,1,0,0,40,15,0
5777,26,1,115717,3,10,0,3,2,3,1,0,2051,40,15,0
5778,18,1,120029,3,10,2,3,0,3,0,0,0,20,15,0
5779,33,1,221762,3,10,2,11,1,0,1,0,0,40,15,0
5780,41,1,342164,3,10,3,10,1,3,0,0,0,15,15,0
5781,21,1,176356,4,12,2,3,5,3,0,0,0,20,15,0
5782,23,1,133239,5,11,2,0,1,3,0,0,0,40,15,0
5783,26,2,169101,3,10,2,0,5,3,0,0,0,40,15,0
5784,33,1,159442,8,13,0,2,4,3,0,0,0,40,15,0
5785,24,1,174461,3,10,2,9,5,3,0,0,0,45,15,0
5786,43,1,361280,14,6,0,5,2,4,1,0,0,42,20,0
5787,52,6,447579,10,9,3,3,1,3,0,0,0,40,16,0
5788,27,8,308995,3,10,3,14,5,0,0,0,0,40,15,0
5789,61,1,248448,15,4,3,2,3,3,0,0,0,40,15,0
5790,35,1,161141,10,9,0,12,2,3,1,0,0,40,15,0
5791,35,1,212465,10,9,0,5,2,3,1,0,0,40,15,1
5792,45,3,170871,10,9,0,9,2,3,1,15024,0,55,15,1
5793,43,0,233865,10,9,0,9,2,3,1,0,0,40,15,1
5794,51,1,163052,10,9,0,6,2,3,1,0,0,40,15,1
5795,35,1,348690,8,13,0,1,2,3,1,0,0,40,15,0
5796,47,2,34845,8,13,0,3,2,3,1,0,0,45,13,1
5797,22,1,206861,3,10,2,3,5,3,1,0,0,40,15,0
5798,49,3,349230,5,11,0,9,2,3,1,0,0,60,15,1
5799,20,1,130840,10,9,2,5,5,3,1,0,0,20,15,0
5800,19,1,415354,14,6,3,2,1,3,0,0,0,40,15,0
5801,27,1,132191,10,9,2,5,1,3,1,0,0,40,15,0
5802,42,1,202466,4,12,3,11,3,3,0,0,0,45,15,0
5803,27,8,224421,3,10,3,14,5,3,1,0,0,40,15,0
5804,23,5,236804,3,10,2,7,5,3,1,0,0,35,15,0
5805,20,1,107658,3,10,2,0,1,3,0,0,0,10,15,0
5806,47,1,102771,10,9,0,1,2,3,1,0,0,50,15,0
5807,17,1,221403,12,8,2,2,5,0,1,0,0,18,15,0
5808,76,8,211574,14,6,0,14,2,3,1,0,0,1,15,0
5809,39,1,52645,3,10,3,10,3,3,0,0,0,40,15,0
5810,25,1,276310,2,5,0,12,2,3,1,0,0,40,41,0
5811,31,1,134613,5,11,0,9,4,0,0,0,0,43,15,0
5812,44,1,215479,10,9,3,1,1,0,1,0,0,20,31,0
5813,53,1,266529,5,11,0,9,2,3,1,0,0,40,15,1
5814,34,1,265807,3,10,4,5,1,3,1,0,0,45,15,0
5815,45,5,67716,3,10,0,9,2,3,1,0,0,60,15,0
5816,34,1,178951,10,9,0,10,2,3,1,0,0,45,15,0
5817,35,1,241126,1,14,0,10,2,3,1,0,0,40,15,1
5818,36,1,176544,3,10,2,2,1,3,1,0,0,48,15,0
5819,45,1,169180,3,10,5,2,3,3,0,0,0,45,15,0
5820,37,5,282461,3,10,0,9,2,3,1,0,0,60,15,0
5821,53,1,157069,4,12,0,12,2,3,1,0,0,40,15,1
5822,35,1,99357,1,14,0,11,4,3,0,15024,0,50,15,1
5823,38,5,414991,10,9,0,12,2,3,1,0,0,70,25,0
5824,65,3,338316,3,10,0,10,2,3,1,0,0,40,15,0
5825,49,5,59612,14,6,3,7,3,3,1,0,0,70,15,0
5826,24,1,220426,10,9,2,13,1,3,1,0,0,40,15,0
5827,54,1,115912,3,10,0,5,2,3,1,0,0,40,15,0
5828,17,1,27032,14,6,2,10,5,3,0,0,0,12,15,0
5829,19,1,170720,12,8,2,2,5,3,1,0,0,16,15,0
5830,60,1,183162,10,9,5,12,1,3,0,0,0,40,15,0
5831,46,1,192360,8,13,0,9,2,3,1,0,0,35,15,1
5832,78,8,165694,1,14,5,14,1,3,0,0,0,15,15,0
5833,26,1,128553,3,10,2,9,5,0,0,0,0,40,15,0
5834,58,1,209423,0,2,0,2,2,3,1,0,0,38,38,0
5835,37,5,121510,10,9,3,9,3,3,1,0,0,55,15,0
5836,41,1,93793,1,14,0,11,2,3,1,0,0,38,15,1
5837,30,1,133602,8,13,3,9,1,3,1,0,0,40,15,0
5838,19,1,391329,3,10,2,3,1,3,0,0,0,30,15,0
5839,48,1,96359,8,13,0,9,2,3,1,0,0,60,1,1
5840,22,1,203894,3,10,2,1,1,3,0,0,0,24,15,0
5841,50,1,196193,1,14,6,11,0,3,1,0,0,60,25,0
5842,25,1,195994,0,2,2,8,1,3,0,0,0,40,36,0
5843,18,1,50879,14,6,2,2,5,3,1,0,0,6,15,0
5844,21,1,186849,10,9,2,13,5,3,1,0,0,40,15,0
5845,47,1,201127,3,10,0,1,2,3,1,0,0,50,15,0
5846,33,1,110998,10,9,2,2,0,2,0,0,0,36,15,0
5847,39,1,190466,10,9,3,5,5,3,1,2174,0,40,15,0
5848,67,5,173935,8,13,0,9,2,3,1,0,0,8,15,1
5849,19,1,167140,3,10,2,2,5,3,1,0,1602,24,15,0
5850,18,1,110230,14,6,2,2,5,3,1,0,0,11,15,0
5851,36,1,287658,10,9,2,3,5,0,1,0,0,40,15,0
5852,23,1,224954,3,10,2,12,5,3,1,0,0,25,15,0
5853,25,8,394820,3,10,4,14,3,3,0,0,0,20,15,0
5854,40,1,37618,3,10,0,5,2,3,1,0,0,40,25,0
5855,73,5,29306,10,9,0,7,2,3,1,0,0,40,15,0
5856,35,1,37314,3,10,0,5,2,3,1,5013,0,40,15,0
5857,31,1,420749,4,12,0,5,2,3,1,0,0,40,15,1
5858,20,1,482732,14,6,2,12,1,3,1,0,0,40,15,0
5859,20,1,206215,10,9,2,3,5,3,0,0,0,40,15,0
5860,27,1,101364,10,9,0,13,2,3,1,0,0,40,41,0
5861,66,3,185369,14,6,0,10,2,3,1,0,0,30,15,0
5862,66,1,216856,1,14,0,10,2,3,1,0,0,50,15,0
5863,64,1,256019,1,14,2,11,1,3,0,0,0,35,15,0
5864,48,1,348144,3,10,3,1,1,3,1,3325,0,53,15,0
5865,24,1,190293,8,13,2,11,1,3,0,0,0,40,15,0
5866,51,5,25932,10,9,0,7,2,3,1,0,0,60,15,0
5867,25,1,176729,8,13,0,5,2,3,1,0,0,60,15,1
5868,33,1,166961,13,7,4,10,5,3,0,0,0,20,15,0
5869,50,1,86373,10,9,0,12,2,3,1,0,0,50,15,0
5870,51,1,320513,15,4,6,5,1,0,1,0,0,50,32,0
5871,34,6,190290,8,13,0,11,2,3,1,0,0,38,15,1
5872,41,0,111891,15,4,2,2,3,0,0,0,0,40,15,0
5873,30,5,45796,3,10,0,12,2,3,1,0,0,40,15,0
5874,59,1,108496,3,10,3,5,1,3,1,2907,0,40,15,0
5875,41,5,120539,3,10,0,12,2,3,1,3103,0,40,15,1
5876,36,5,164526,1,14,2,10,1,3,1,10520,0,45,15,1
5877,37,1,323155,0,2,0,7,2,3,1,0,0,85,41,0
5878,28,1,65389,10,9,2,2,1,2,1,0,0,30,15,0
5879,19,1,414871,10,9,2,5,5,3,1,0,0,40,15,0
5880,28,1,161607,3,10,0,1,2,3,1,0,0,45,15,0
5881,62,1,224953,14,6,0,12,2,0,1,0,0,40,15,0
5882,36,1,261382,1,14,0,10,2,3,1,15024,0,45,15,1
5883,58,5,231818,14,6,2,5,1,3,1,0,0,40,1,0
5884,42,3,184018,10,9,3,10,3,3,1,1151,0,50,15,0
5885,43,3,133060,10,9,0,5,2,3,1,0,0,40,15,0
5886,29,1,35032,10,9,0,5,2,3,1,0,0,40,15,0
5887,32,6,304212,10,9,2,9,1,3,1,0,0,50,15,0
5888,64,0,50442,2,5,2,3,0,3,1,0,0,40,15,0
5889,39,1,146091,8,13,0,11,4,3,0,0,0,20,15,1
5890,26,1,267431,8,13,2,10,5,0,0,0,0,20,15,0
5891,19,1,121240,10,9,2,2,1,3,1,0,0,30,15,0
5892,21,1,192572,10,9,2,3,5,3,0,0,0,45,15,0
5893,32,1,211028,3,10,2,3,1,3,0,0,0,40,15,0
5894,30,0,346122,4,12,0,6,2,3,1,5013,0,45,15,0
5895,26,1,202203,8,13,2,3,0,3,0,0,0,50,15,0
5896,20,1,159297,3,10,2,3,5,4,0,0,0,15,15,0
5897,19,1,310158,3,10,2,1,5,3,1,0,0,30,15,0
5898,33,2,193246,8,13,0,3,2,3,1,0,0,42,15,1
5899,23,1,200089,3,10,0,5,0,3,1,0,0,40,27,0
5900,29,1,38353,10,9,0,5,2,3,1,0,0,45,15,0
5901,42,1,76280,10,9,0,9,4,3,0,0,0,40,15,0
5902,30,5,243665,10,9,0,10,2,3,1,0,0,50,15,0
5903,63,1,68872,10,9,0,1,4,4,0,0,0,20,15,0
5904,34,1,103596,10,9,0,13,2,3,1,0,0,40,15,0
5905,60,5,88055,3,10,0,5,2,3,1,0,0,24,15,0
5906,48,1,186203,10,9,0,2,2,3,1,0,0,50,15,0
5907,25,1,257910,8,13,2,9,1,3,1,0,0,50,15,0
5908,27,1,200227,5,11,0,3,4,0,0,0,0,40,15,0
5909,55,5,124975,10,9,3,5,3,3,1,27828,0,55,15,1
5910,32,1,227669,3,10,2,12,5,0,0,0,0,40,15,0
5911,22,1,117210,3,10,2,3,5,3,1,0,0,25,1,0
5912,25,1,76144,10,9,2,9,1,3,1,0,0,50,15,0
5913,18,1,98667,13,7,2,2,5,3,0,0,0,16,15,0
5914,24,0,155818,3,10,0,3,4,3,0,0,0,44,15,0
5915,29,1,283760,8,13,2,9,1,3,0,0,0,40,15,0
5916,73,8,281907,13,7,0,14,2,3,1,0,0,3,15,0
5917,39,1,186183,10,9,0,5,2,3,1,0,0,40,15,1
5918,33,3,202153,1,14,0,5,2,3,1,0,0,40,15,0
5919,57,1,365683,10,9,3,12,1,3,0,0,0,40,15,1
